"","X","Site","Quad","Species","trackID","Year","basalArea_genet","recruit","survives_tplus1","age","size_tplus1","nearEdge","Suspect","Treatment","Pasture","logsize"
"2991",6643,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_418",2002,2.50000000000001e-05,1,0,0,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"2992",6644,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_419",2002,2.49999999999994e-05,1,0,0,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"2993",6645,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_42",2002,0.000212318866890515,1,1,0,0.00479590517364138,FALSE,FALSE,"unun","24",-8.45742132419513
"2994",6646,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_42",2003,0.00479590517364138,0,1,1,0.00491191989429449,FALSE,FALSE,"unun","24",-5.33999281398036
"2995",6647,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_42",2004,0.00491191989429449,0,1,2,0.0442749400998232,FALSE,FALSE,"unun","24",-5.31609039643508
"2996",6648,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_42",2005,0.0442749400998232,0,1,3,0.0402968075955496,TRUE,FALSE,"unun","24",-3.11733644822611
"2997",6649,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_42",2006,0.0402968075955496,0,1,4,0.0310266799666858,TRUE,FALSE,"unun","24",-3.21148302915858
"2998",6650,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_42",2007,0.0310266799666858,0,1,5,0.039343754058905,TRUE,FALSE,"unun","24",-3.47290780055212
"2999",6651,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_42",2008,0.039343754058905,0,1,6,0.0485836484943119,TRUE,FALSE,"unun","24",-3.23541804457234
"3000",6652,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_42",2009,0.0485836484943119,0,1,7,0.0561745827985934,TRUE,FALSE,"unun","24",-3.02446825542226
"3001",6653,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_42",2010,0.0561745827985934,0,NA,8,NA,TRUE,FALSE,"unun","24",-2.87929088775464
"3002",6654,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_420",2002,2.50000000000003e-05,1,0,0,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3003",6655,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_421",2002,2.5e-05,1,0,0,NA,TRUE,FALSE,"unun","24",-10.5966347330961
"3004",6656,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_422",2002,2.49999999999994e-05,1,0,0,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3005",6657,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_423",2002,2.5e-05,1,0,0,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3006",6658,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_424",2002,2.49999999999994e-05,1,0,0,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3007",6659,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_425",2002,2.50000000000001e-05,1,0,0,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3008",6660,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_426",2002,2.50000000000001e-05,1,0,0,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3009",6661,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_427",2002,2.5e-05,1,0,0,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3010",6662,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_428",2002,2.49999999999994e-05,1,0,0,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3011",6663,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_429",2002,2.49999999999994e-05,1,0,0,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3012",6664,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_43",2002,0.000299417054259957,1,1,0,0.000586360019517026,FALSE,FALSE,"unun","24",-8.11367312614489
"3013",6665,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_43",2004,0.000586360019517026,0,0,1,NA,FALSE,FALSE,"unun","24",-7.44157658925739
"3014",6666,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_430",2002,2.50000000000001e-05,1,0,0,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3015",6667,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_431",2002,2.49999999999994e-05,1,0,0,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3016",6668,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_432",2002,2.49999999999998e-05,1,0,0,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3017",6669,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_433",2002,2.5e-05,1,0,0,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3018",6670,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_434",2002,2.49999999999998e-05,1,0,0,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3019",6671,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_435",2002,2.49999999999994e-05,1,0,0,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3020",6672,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_436",2002,2.50000000000001e-05,1,1,0,2.50000000000001e-05,FALSE,FALSE,"unun","24",-10.5966347330961
"3021",6673,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_436",2003,2.50000000000001e-05,0,0,1,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3022",6674,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_437",2002,2.50000000000001e-05,1,0,0,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3023",6675,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_438",2002,2.50000000000001e-05,1,0,0,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3024",6676,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_439",2002,2.49999999999998e-05,1,0,0,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3025",6677,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_44",2002,0.000624645162004232,1,0,0,NA,FALSE,FALSE,"unun","24",-7.37832681024693
"3026",6678,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_440",2002,2.50000000000001e-05,1,0,0,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3027",6679,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_441",2002,2.50000000000001e-05,1,0,0,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3028",6680,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_442",2002,2.50000000000001e-05,1,0,0,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3029",6681,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_443",2002,2.50000000000001e-05,1,0,0,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3030",6682,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_444",2002,2.50000000000001e-05,1,0,0,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3031",6683,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_445",2002,2.49999999999994e-05,1,0,0,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3032",6684,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_446",2002,2.50000000000001e-05,1,1,0,0.000272335120922554,FALSE,FALSE,"unun","24",-10.5966347330961
"3033",6685,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_446",2003,0.000272335120922554,0,0,1,NA,FALSE,FALSE,"unun","24",-8.20847718781882
"3034",6686,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_447",2002,2.50000000000001e-05,1,0,0,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3035",6687,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_448",2002,2.49999999999998e-05,1,0,0,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3036",6688,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_449",2002,2.49999999999998e-05,1,0,0,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3037",6689,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_45",2002,0.00181935822639646,1,1,0,0.00289662501976947,FALSE,FALSE,"unun","24",-6.30927146293858
"3038",6690,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_45",2003,0.00289662501976947,0,1,1,0.0018863800179265,FALSE,FALSE,"unun","24",-5.84420900600123
"3039",6691,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_45",2004,0.0018863800179265,0,0,2,NA,FALSE,FALSE,"unun","24",-6.27309562093951
"3040",6692,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_450",2002,2.50000000000001e-05,1,0,0,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3041",6693,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_451",2002,2.50000000000001e-05,1,1,0,2.5e-05,FALSE,FALSE,"unun","24",-10.5966347330961
"3042",6694,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_451",2003,2.5e-05,0,0,1,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3043",6695,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_452",2002,2.50000000000001e-05,1,0,0,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3044",6696,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_453",2002,2.50000000000001e-05,1,0,0,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3045",6697,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_454",2002,2.50000000000001e-05,1,0,0,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3046",6698,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_455",2002,2.49999999999998e-05,1,0,0,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3047",6699,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_456",2002,2.50000000000003e-05,1,0,0,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3048",6700,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_457",2002,2.50000000000001e-05,1,0,0,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3049",6701,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_458",2002,2.50000000000001e-05,1,0,0,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3050",6702,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_459",2002,2.4999999999999e-05,1,0,0,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3051",6703,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_46",2002,0.000383099107433279,1,0,0,NA,FALSE,FALSE,"unun","24",-7.86721683611348
"3052",6704,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_460",2002,2.50000000000001e-05,1,0,0,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3053",6705,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_461",2002,2.50000000000001e-05,1,0,0,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3054",6706,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_462",2002,2.50000000000001e-05,1,0,0,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3055",6707,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_463",2002,2.50000000000001e-05,1,0,0,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3056",6708,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_464",2002,2.50000000000001e-05,1,0,0,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3057",6709,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_465",2002,2.4999999999999e-05,1,1,0,2.4999999999999e-05,FALSE,FALSE,"unun","24",-10.5966347330961
"3058",6710,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_465",2003,2.4999999999999e-05,0,0,1,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3059",6711,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_466",2002,2.50000000000001e-05,1,1,0,2.5e-05,TRUE,FALSE,"unun","24",-10.5966347330961
"3060",6712,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_466",2003,2.5e-05,0,0,1,NA,TRUE,FALSE,"unun","24",-10.5966347330961
"3061",6713,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_467",2002,2.50000000000001e-05,1,0,0,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3062",6714,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_468",2002,2.50000000000003e-05,1,0,0,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3063",6715,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_469",2002,2.49999999999998e-05,1,0,0,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3064",6716,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_47",2002,8.01873780869023e-05,1,1,0,0.000151534930799451,FALSE,FALSE,"unun","24",-9.43114443593998
"3065",6717,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_47",2003,0.000151534930799451,0,1,1,0.000558774997216912,FALSE,FALSE,"unun","24",-8.79469439325817
"3066",6718,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_47",2004,0.000558774997216912,0,1,2,0.00324969989945688,FALSE,FALSE,"unun","24",-7.48976367528881
"3067",6719,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_47",2006,0.00324969989945688,0,1,3,2.49999999999998e-05,FALSE,TRUE,"unun","24",-5.72919262553262
"3068",6720,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_47",2007,2.49999999999998e-05,0,0,4,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3069",6721,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_470",2002,2.50000000000001e-05,1,1,0,0.000299205019193871,FALSE,FALSE,"unun","24",-10.5966347330961
"3070",6722,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_470",2003,0.000299205019193871,0,0,1,NA,FALSE,FALSE,"unun","24",-8.11438153662407
"3071",6723,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_471",2002,2.49999999999994e-05,1,0,0,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3072",6724,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_472",2002,2.50000000000001e-05,1,0,0,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3073",6725,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_473",2002,2.50000000000001e-05,1,0,0,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3074",6726,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_474",2002,2.49999999999998e-05,1,0,0,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3075",6727,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_475",2002,2.50000000000001e-05,1,0,0,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3076",6728,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_476",2002,2.49999999999998e-05,1,0,0,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3077",6729,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_477",2002,2.50000000000001e-05,1,0,0,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3078",6730,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_478",2002,2.49999999999998e-05,1,0,0,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3079",6731,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_479",2002,2.49999999999998e-05,1,0,0,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3080",6732,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_48",2002,0.000245565569224149,1,0,0,NA,FALSE,FALSE,"unun","24",-8.31194656197431
"3081",6733,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_480",2002,2.5e-05,1,0,0,NA,TRUE,FALSE,"unun","24",-10.5966347330961
"3082",6734,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_481",2002,2.50000000000001e-05,1,0,0,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3083",6735,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_482",2002,2.49999999999998e-05,1,0,0,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3084",6736,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_483",2002,2.49999999999994e-05,1,0,0,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3085",6737,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_484",2002,2.4999999999999e-05,1,0,0,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3086",6738,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_485",2002,2.49999999999998e-05,1,0,0,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3087",6739,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_486",2002,2.5e-05,1,0,0,NA,TRUE,FALSE,"unun","24",-10.5966347330961
"3088",6740,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_487",2002,2.50000000000001e-05,1,0,0,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3089",6741,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_488",2002,2.49999999999998e-05,1,0,0,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3090",6742,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_489",2002,2.50000000000003e-05,1,0,0,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3091",6743,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_49",2002,0.000148792963442224,1,0,0,NA,TRUE,FALSE,"unun","24",-8.81295472537816
"3092",6744,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_490",2002,2.50000000000001e-05,1,0,0,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3093",6745,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_491",2002,2.49999999999998e-05,1,0,0,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3094",6746,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_492",2002,2.50000000000001e-05,1,0,0,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3095",6747,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_493",2002,2.5e-05,1,0,0,NA,TRUE,FALSE,"unun","24",-10.5966347330961
"3096",6748,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_494",2002,2.5e-05,1,0,0,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3097",6749,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_495",2002,2.4999999999999e-05,1,0,0,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3098",6750,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_496",2002,2.50000000000001e-05,1,1,0,0.000366815014696696,FALSE,FALSE,"unun","24",-10.5966347330961
"3099",6751,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_496",2003,0.000366815014696696,0,0,1,NA,FALSE,FALSE,"unun","24",-7.91065288413214
"3100",6752,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_497",2002,2.50000000000003e-05,1,1,0,2.50000000000001e-05,FALSE,FALSE,"unun","24",-10.5966347330961
"3101",6753,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_497",2003,2.50000000000001e-05,0,0,1,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3102",6754,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_498",2002,2.49999999999998e-05,1,0,0,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3103",6755,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_499",2002,2.50000000000001e-05,1,1,0,0.000456080086800055,FALSE,FALSE,"unun","24",-10.5966347330961
"3104",6756,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_499",2003,0.000456080086800055,0,0,1,NA,FALSE,FALSE,"unun","24",-7.69284213492336
"3105",6757,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_5",2002,0.00225964767577099,1,1,0,0.000825610035227979,TRUE,FALSE,"unun","24",-6.09254637352749
"3106",6758,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_5",2003,0.000825610035227979,0,1,1,0.000343440022080706,TRUE,FALSE,"unun","24",-7.0993880082382
"3107",6759,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_5",2004,0.000343440022080706,0,0,2,NA,TRUE,FALSE,"unun","24",-7.97649806975521
"3108",6760,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_50",2002,0.000179730392853283,1,0,0,NA,FALSE,FALSE,"unun","24",-8.62405264740579
"3109",6761,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_500",2002,2.50000000000003e-05,1,0,0,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3110",6762,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_501",2002,2.49999999999994e-05,1,0,0,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3111",6763,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_502",2002,2.50000000000001e-05,1,0,0,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3112",6764,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_503",2002,2.50000000000001e-05,1,0,0,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3113",6765,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_504",2002,2.50000000000001e-05,1,0,0,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3114",6766,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_505",2002,2.50000000000001e-05,1,0,0,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3115",6767,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_506",2002,2.49999999999998e-05,1,1,0,0.00421919492257019,FALSE,FALSE,"unun","24",-10.5966347330961
"3116",6768,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_506",2004,0.00421919492257019,0,1,1,0.00823410484763651,FALSE,FALSE,"unun","24",-5.46811094577653
"3117",6769,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_506",2005,0.00823410484763651,0,1,2,0.0292959723109843,FALSE,FALSE,"unun","24",-4.7994706222158
"3118",6770,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_506",2006,0.0292959723109843,0,1,3,0.00529375487144671,FALSE,FALSE,"unun","24",-3.53030523619706
"3119",6771,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_506",2007,0.00529375487144671,0,1,4,0.0232907827152635,FALSE,FALSE,"unun","24",-5.24122747933827
"3120",6772,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_506",2008,0.0232907827152635,0,1,5,0.0200418190219145,FALSE,FALSE,"unun","24",-3.75969758829708
"3121",6773,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_506",2009,0.0200418190219145,0,1,6,0.00930545301707005,FALSE,FALSE,"unun","24",-3.90993423732817
"3122",6774,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_506",2010,0.00930545301707005,0,NA,7,NA,FALSE,FALSE,"unun","24",-4.67715470473502
"3123",6775,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_507",2002,2.50000000000001e-05,1,0,0,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3124",6776,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_508",2002,2.5e-05,1,0,0,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3125",6777,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_509",2002,2.49999999999998e-05,1,0,0,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3126",6778,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_51",2002,0.000329900598387994,1,1,0,0.000280144989072312,FALSE,FALSE,"unun","24",-8.01671916588478
"3127",6779,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_51",2003,0.000280144989072312,0,0,1,NA,FALSE,FALSE,"unun","24",-8.18020327070116
"3128",6780,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_510",2002,2.50000000000001e-05,1,0,0,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3129",6781,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_511",2002,2.49999999999998e-05,1,0,0,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3130",6782,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_512",2002,2.50000000000001e-05,1,0,0,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3131",6783,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_513",2002,2.50000000000001e-05,1,0,0,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3132",6784,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_514",2002,2.50000000000001e-05,1,1,0,2.50000000000001e-05,FALSE,FALSE,"unun","24",-10.5966347330961
"3133",6785,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_514",2003,2.50000000000001e-05,0,0,1,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3134",6786,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_515",2002,2.50000000000001e-05,1,0,0,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3135",6787,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_516",2002,2.50000000000001e-05,1,1,0,0.000308910039046489,FALSE,FALSE,"unun","24",-10.5966347330961
"3136",6788,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_516",2003,0.000308910039046489,0,0,1,NA,FALSE,FALSE,"unun","24",-8.08246045922666
"3137",6789,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_517",2002,2.50000000000001e-05,1,0,0,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3138",6790,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_518",2002,2.50000000000001e-05,1,0,0,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3139",6791,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_519",2002,2.50000000000001e-05,1,0,0,NA,FALSE,FALSE,"unun","24",-10.5966347330961
"3140",6792,"CO","unun_24","Bouteloua gracilis","BOUGRA_2002_52",2002,0.00120011145150959,1,1,0,0.000616739968827696,FALSE,FALSE,"unun","24",-6.72534085024292
